id,title,description,kind,occasion_label,film,event,location,year,date_start,date_end,subjects,people,brands,magazine_issue,orientation,orientation_confidence,orientation_samples,contains_minor,minor_risk,contains_minor_confirmed,file_count,dominant_media,duplicate_folders,url,raw_folder_name
b-roll-08-leslie-stone-b-roll,08 Leslie Stone — B-Roll,B-roll — 15 videos. From sHEALed.,b-roll,Unspecified,sHEALed,,,,,,,,lolli-brands,,landscape,1,3,false,none,false,31,other,3,https://drive.google.com/drive/folders/1sdO_LSTbUJQ38_eIQ09nsO0jLF4X2-GL,08 Leslie Stone Raw Video
b-roll-03-dr-douglas-e-lucas-b-roll,03 Dr. Douglas E Lucas — B-Roll,B-roll — 19 videos. From sHEALed. Featuring Dr. Douglas.,b-roll,Unspecified,sHEALed,,,,,,,Dr. Douglas,lolli-brands,,,0,0,false,none,false,38,video,2,https://drive.google.com/drive/folders/1nSgfSNGkcmRRg-KCcGwLv4jMggrFeYJi,03 Dr. Douglas E Lucas Raw Video
event-photography-nayan-patel-event-photography,Nayan Patel — Event Photography,Event photography — 11 images. From sHEALed.,event photography,Unspecified,sHEALed,,,,,,,,lolli-brands,,landscape,1,5,false,none,false,11,image,3,https://drive.google.com/drive/folders/16V0MMHLQXABgzh77ugPjeXdW78kXXVES,Nayan Patel
event-photography-gary-brecka-sage-workinger-event-photograp,Gary Brecka+Sage Workinger — Event Photography,Event photography — 15 images. From sHEALed. Featuring Gary Brecka.,event photography,Unspecified,sHEALed,,,,,,,Gary Brecka,lolli-brands,,landscape,1,5,false,none,false,15,image,3,https://drive.google.com/drive/folders/1hziyTCeJ5fkPy5FCB85hya3ao5Af9sAH,Gary Brecka+Sage Workinger
b-roll-01-austin-lake-b-roll,01 Austin Lake — B-Roll,B-roll — 15 videos. From sHEALed in Austin.,b-roll,Unspecified,sHEALed,,Austin,,,,,,lolli-brands,,,0,0,false,none,false,30,video,2,https://drive.google.com/drive/folders/1kqr-xjYo4cC4vbB4SytJ8la2FwTSyCSv,01 Austin Lake Raw Video
b-roll-02-philip-samor-b-roll,02 Philip Samor — B-Roll,B-roll — 11 videos. From sHEALed.,b-roll,Unspecified,sHEALed,,,,,,,,lolli-brands,,,0,0,false,none,false,22,video,2,https://drive.google.com/drive/folders/1Pu5ufU2KCLMVUl5Ry9QMxOJsaWyqr4oJ,02 Philip Samor Raw Video
b-roll-maha-inaugural-ball-categories-b-roll-january-2025,"MAHA Inaugural Ball — Categories — B-Roll, January 2025","B-roll — 54 videos. From MAHA Inaugural Ball shot January 20, 2025.",b-roll,Unspecified,,MAHA Inaugural Ball,,2025,2025-01-20,,,,biohack-yourself,,landscape,1,5,false,none,false,111,other,1,https://drive.google.com/drive/folders/1Jjz2KRka9jisA8AeWi0x3ObPt7D6ObxV,Categories
b-roll-maha-inaugural-ball-ballroom-b-roll-january-2025,"MAHA Inaugural Ball — Ballroom — B-Roll, January 2025","B-roll — 114 videos. From MAHA Inaugural Ball shot January 20, 2025.",b-roll,Unspecified,,MAHA Inaugural Ball,,2025,2025-01-20,,,,biohack-yourself,,landscape,1,5,false,none,false,230,other,1,https://drive.google.com/drive/folders/1sFb6tlszDm6RO8zHbjl-nhgc-8i4wLtf,Ballroom
b-roll-maha-inaugural-ball-pre-function-room-b-roll-january-,"MAHA Inaugural Ball — Pre-function Room — B-Roll, January 2025","B-roll — 179 videos. From MAHA Inaugural Ball shot January 20, 2025.",b-roll,Unspecified,,MAHA Inaugural Ball,,2025,2025-01-20,,,,biohack-yourself,,landscape,1,5,false,none,false,358,video,1,https://drive.google.com/drive/folders/19KWF7xM_LJeldERy35ZWO6OsMPEeZVsG,Pre-function Room
event-photography-sunscreen-film-festival-event-photography-,"SunScreen Film Festival — Event Photography, April 2024","Event photography — 23 images. From SunScreen Film Festival shot April 24, 2024.",event photography,Festival,The Guru,SunScreen Film Festival,,2024,2024-04-24,,,,lolli-brands,,landscape,1,5,false,context,false,23,image,3,https://drive.google.com/drive/folders/1feQ6_wGjR48v3YexZqhoK87uB9gFuCL-,THMBL
logo-biohack-yourself-red-logo-10-colors-png-logos,Biohack Yourself + Red Logo 10 Colors PNG — Logos,Logo and wordmark files — 11 images. From sHEALed. Featuring Dr. Sabrina Solt.,logo,Unspecified,sHEALed,,,,,,,Dr. Sabrina Solt,biohack-yourself,,landscape,1,5,false,context,false,11,image,10,https://drive.google.com/drive/folders/1nZTdTsLkpMjQ8kVaxmwZJjlwe4Fnlnio,1. Biohack Yourself + Red Logo 10 Colors PNG
logo-biohack-yourself-red-logo-10-colors-svg-logos,Biohack Yourself + Red Logo 10 Colors SVG — Logos,Logo and wordmark files — 11 vector files. From sHEALed. Featuring Dr. Sabrina Solt.,logo,Unspecified,sHEALed,,,,,,,Dr. Sabrina Solt,biohack-yourself,,,,0,false,context,false,11,vector,10,https://drive.google.com/drive/folders/1mnUAfg6bQnCddKimd-B8FgWMCNp4yb_2,1. Biohack Yourself + Red Logo 10 Colors SVG
logo-biohack-yourself-red-and-green-logo-10-colors-png-logos,Biohack Yourself + Red and Green Logo 10 Colors PNG — Logos,Logo and wordmark files — 11 images. From sHEALed. Featuring Dr. Sabrina Solt.,logo,Unspecified,sHEALed,,,,,,,Dr. Sabrina Solt,biohack-yourself,,landscape,1,5,false,context,false,11,image,10,https://drive.google.com/drive/folders/14rCBzQ1ItVLIOg336BWiH_fnVRQRRoPG,2. Biohack Yourself + Red and Green Logo 10 Colors PNG
logo-biohack-yourself-green-logo-10-colors-png-logos,Biohack Yourself + Green Logo 10 Colors PNG — Logos,Logo and wordmark files — 24 images. From sHEALed. Featuring Dr. Martin Bales.,logo,Unspecified,sHEALed,,,,,,,Dr. Martin Bales,biohack-yourself,,landscape,1,5,false,context,false,24,image,9,https://drive.google.com/drive/folders/1Vfs4SyCpCsrWivqwwJA5QMtUpoUd78gd,3. Biohack Yourself + Green Logo 10 Colors PNG
event-photography-biohack-yourself-red-green-red-and-green-j,"Biohack Yourself + Red, Green, Red and Green.JPEG — Event Photography",Event photography — 9 images. From sHEALed. Featuring Dr. Sabrina Solt.,event photography,Unspecified,sHEALed,,,,,,,Dr. Sabrina Solt,biohack-yourself,,landscape,1,5,false,context,false,12,image,10,https://drive.google.com/drive/folders/1TdeiOKTXsoHOlCg9zsI-mP1afixhmk3P,"4. Biohack Yourself + Red, Green, Red and Green.JPEG"
logo-biohack-yourself-red-and-green-logo-10-colors-svg-logos,Biohack Yourself + Red and Green Logo 10 Colors SVG — Logos,Logo and wordmark files — 11 vector files. From sHEALed. Featuring Dr. Sabrina Solt.,logo,Unspecified,sHEALed,,,,,,,Dr. Sabrina Solt,biohack-yourself,,,,0,false,context,false,11,vector,10,https://drive.google.com/drive/folders/1TDYnaBAhNEVEZMF4I_ViwOe7o-HBFT2W,2. Biohack Yourself + Red and Green Logo 10 Colors SVG
logo-biohack-yourself-green-logo-10-colors-svg-logos,Biohack Yourself + Green Logo 10 Colors SVG — Logos,Logo and wordmark files — 12 images. From sHEALed.,logo,Unspecified,sHEALed,,,,,,,,biohack-yourself,,landscape,1,5,false,context,false,12,image,10,https://drive.google.com/drive/folders/1VvMIVPduSErPjhiAM5guKKAZEVIZvTZI,3 .Biohack Yourself + Green Logo 10 Colors SVG
logo-featured-in-biohack-yourself-red-logo-10-colors-svg-log,Featured in Biohack Yourself + Red Logo 10 Colors SVG — Logos,Logo and wordmark files — 10 vector files. From sHEALed. Featuring Dr. Sabrina Solt.,logo,Unspecified,sHEALed,,,,,,,Dr. Sabrina Solt,biohack-yourself,,,,0,false,context,false,10,vector,10,https://drive.google.com/drive/folders/192RFQ0zFmYdn0LzOyi78EF1tFJGR8jyT,1. Featured in Biohack Yourself + Red Logo 10 Colors SVG
logo-featured-in-biohack-yourself-red-logo-10-colors-png-log,Featured in Biohack Yourself + Red Logo 10 Colors PNG — Logos,Logo and wordmark files — 9 images. From sHEALed. Featuring Dr. Sabrina Solt.,logo,Unspecified,sHEALed,,,,,,,Dr. Sabrina Solt,biohack-yourself,,,,0,false,context,false,9,image,10,https://drive.google.com/drive/folders/106iNdTAL5fg92ZLP5r5t0RkymsATOtTG,1. Featured in Biohack Yourself + Red Logo 10 Colors PNG
logo-featured-in-biohack-yourself-red-and-green-logo-10-colo,Featured in Biohack Yourself + Red and Green Logo 10 Colors PNG — Logos,Logo and wordmark files — 10 images. From sHEALed. Featuring Dr. Sabrina Solt.,logo,Unspecified,sHEALed,,,,,,,Dr. Sabrina Solt,biohack-yourself,,landscape,1,5,false,context,false,10,image,10,https://drive.google.com/drive/folders/1BuS9lCU_jHS06ctcPQw8yLrMbNM2q8sF,2. Featured in Biohack Yourself + Red and Green Logo 10 Colors PNG
logo-featured-in-biohack-yourself-red-and-green-logo-10-colo-1jvhax,Featured in Biohack Yourself + Red and Green Logo 10 Colors SVG — Logos,Logo and wordmark files — 10 vector files. From sHEALed. Featuring Dr. Sabrina Solt.,logo,Unspecified,sHEALed,,,,,,,Dr. Sabrina Solt,biohack-yourself,,,,0,false,context,false,10,vector,10,https://drive.google.com/drive/folders/1JvHAx8UWWko6dYfYx4UqoBkKmYWigI0u,2. Featured in Biohack Yourself + Red and Green Logo 10 Colors SVG
logo-featured-in-biohack-yourself-green-logo-10-colors-png-l,Featured in Biohack Yourself + Green Logo 10 Colors PNG — Logos,Logo and wordmark files — 10 images. From sHEALed. Featuring Dr. Sabrina Solt.,logo,Unspecified,sHEALed,,,,,,,Dr. Sabrina Solt,biohack-yourself,,landscape,1,5,false,context,false,10,image,10,https://drive.google.com/drive/folders/1BnjIkOAIfXogqOal9XOGS_OC_NSH8Z3w,3. Featured in Biohack Yourself + Green Logo 10 Colors PNG
logo-featured-in-biohack-yourself-green-logo-10-colors-svg-l,Featured in Biohack Yourself + Green Logo 10 Colors SVG — Logos,Logo and wordmark files — 10 vector files. From sHEALed. Featuring Dr. Sabrina Solt.,logo,Unspecified,sHEALed,,,,,,,Dr. Sabrina Solt,biohack-yourself,,,,0,false,context,false,10,vector,10,https://drive.google.com/drive/folders/1-IuwKy9SiDfvNru0pyq7iTSsmbVD0X9p,3. Featured in Biohack Yourself + Green Logo 10 Colors SVG
logo-shealed-documentary-logos,sHEALed Documentary Logos,"Logo and wordmark files — 10 images, 8 vector files. From sHEALed. Featuring Dr. Sabrina Solt.",logo,Unspecified,sHEALed,,,,,,,Dr. Sabrina Solt,lolli-brands,,square,1,5,false,context,false,18,image,1,https://drive.google.com/drive/folders/1czI7sjZUhSjJN3MXSOx46cFjiajaLwSp,sHEALed Documentary Logos
logo-biohack-yourself-red-green-logos-10-colors-png,Biohack Yourself + Red & Green Logos + 10 Colors png,Logo and wordmark files — 11 images. From sHEALed. Featuring Dr. Labib Ghulmiyyah.,logo,Unspecified,sHEALed,,,,,,,Dr. Labib Ghulmiyyah,biohack-yourself,,landscape,1,5,false,context,false,11,image,66,https://drive.google.com/drive/folders/1pZigKvXem3vkwuchQa-GUlROIamSv9pW,2. Biohack Yourself + Red & Green Logos + 10 Colors png
logo-biohack-yourself-red-logos-10-colors-svg,Biohack Yourself + Red Logos + 10 Colors svg,Logo and wordmark files — 11 vector files. From sHEALed. Featuring Dr. Labib Ghulmiyyah.,logo,Unspecified,sHEALed,,,,,,,Dr. Labib Ghulmiyyah,biohack-yourself,,,,0,false,context,false,11,vector,66,https://drive.google.com/drive/folders/1QkmLYq7aTqKZY76TxHKKCInDS44jf-Ir,1. Biohack Yourself + Red Logos + 10 Colors svg
logo-biohack-yourself-green-logos-10-colors-png,Biohack Yourself + Green Logos + 10 Colors png,Logo and wordmark files — 12 images. From sHEALed. Featuring Dr. Labib Ghulmiyyah.,logo,Unspecified,sHEALed,,,,,,,Dr. Labib Ghulmiyyah,biohack-yourself,,landscape,1,5,false,context,false,12,image,66,https://drive.google.com/drive/folders/1aMdtB42GjxrkabGsVD-FrJnO0PkScj1P,3. Biohack Yourself + Green Logos + 10 Colors png
magazine-biohack-yourself-magazine-logo,Biohack Yourself Magazine Logo,"Magazine production files — 5 images, 2 documents, 1 vector file. From sHEALed. Featuring Valerie Feghali.",magazine,Unspecified,sHEALed,,,,,,,Valerie Feghali,biohack-yourself,,,,0,false,context,false,8,image,1,https://drive.google.com/drive/folders/19HYvjirMy-t4n9xdXPaWy-UiNPgzjWBT,Biohack Yourself Magazine Logo
event-photography-shealed-documentary-event-photography,Shealed Documentary — Event Photography,"Event photography — 10 images, 8 vector files. From sHEALed. Featuring Valerie Feghali.",event photography,Unspecified,sHEALed,,,,,,,Valerie Feghali,lolli-brands,,square,1,5,false,context,false,18,image,8,https://drive.google.com/drive/folders/1IR2_dHLgq7j1pFOFkqpI8ZN7ZvqLzZ1G,Shealed Documentary
event-photography-cannes-film-festival-confirmed-attendee-ev,Cannes Film Festival — Confirmed Attendee — Event Photography,Event photography — 230 images. From Cannes Film Festival in Cannes.,event photography,Festival,sHEALed,Cannes Film Festival,Cannes,,,,,,lolli-brands,,square,1,5,false,context,false,457,image,1,https://drive.google.com/drive/folders/15O4cjI47qAOdCm1m8nmi8UZWPkKBkLlk,Confirmed Attendee
magazine-vegas-1-9-magazine-las-vegas,"Vegas (1-9) — Magazine, Las Vegas",Magazine production files — 51 videos. From sHEALed in Las Vegas.,magazine,Unspecified,sHEALed,,Las Vegas,,,,,,biohack-yourself,,landscape,1,5,false,none,false,103,other,2,https://drive.google.com/drive/folders/1l5hN5AxkltYuQyibjYUdB54-gZzQCP-g,Vegas (1-9)
b-roll-05-dr-shanahan-b-roll,05 Dr. Shanahan — B-Roll,B-roll — 15 videos. From sHEALed. Featuring Dr. Shanahan.,b-roll,Unspecified,sHEALed,,,,,,,Dr. Shanahan,lolli-brands,,landscape,1,1,false,none,false,30,video,1,https://drive.google.com/drive/folders/1_ghC_szhQ7LPwBHWWkJn9MuJ_MUJtPTC,05 Dr. Shanahan Raw Video
b-roll-09-dr-barattiero-b-roll,09 Dr. Barattiero — B-Roll,"B-roll — 22 videos. From sHEALed. Featuring Dr. Paul Barattiero, Dr. Barattiero.",b-roll,Unspecified,sHEALed,,,,,,,Dr. Paul Barattiero; Dr. Barattiero,lolli-brands,,landscape,1,4,false,none,false,44,video,1,https://drive.google.com/drive/folders/1PkEpjd4N1M9B-QiRaAOxcckAgJX_xgx-,09 Dr. Barattiero Raw Video
interview-07-jj-interview-interviews,07 JJ Interview — Interviews,Interview footage — 15 videos. From sHEALed.,interview,Interview,sHEALed,,,,,,,,lolli-brands,,,0,0,false,none,false,30,video,1,https://drive.google.com/drive/folders/1j-yTzqXbo4OGgktJXa8I49XR_39D900E,07 JJ Interview Raw Video
b-roll-06-blue-worx-b-roll,06 Blue Worx — B-Roll,B-roll — 122 videos. From sHEALed.,b-roll,Unspecified,sHEALed,,,,,,,,lolli-brands,,,0,0,false,none,false,244,video,1,https://drive.google.com/drive/folders/1G02Lmtf-SnfDDlanTS3-sowu_96RaNzL,06 Blue Worx Raw Video
b-roll-01-testimonial-sign-b-roll,01 Testimonial & Sign — B-Roll,B-roll — 9 videos. From sHEALed.,b-roll,Unspecified,sHEALed,,,,,,,,lolli-brands,,landscape,1,1,false,none,false,18,video,11,https://drive.google.com/drive/folders/1hzixYBG2QTl1EI0yqj6PqItWr-Xu9jho,01 Testimonial & Sign
b-roll-bryan-johnson-b-roll,Bryan Johnson — B-Roll,B-roll — 90 videos. Featuring Bryan Johnson.,b-roll,Unspecified,,,,,,,,Bryan Johnson,lolli-brands,,landscape,1,5,false,none,false,90,video,1,https://drive.google.com/drive/folders/1wCBGh0RfwJhYWrXP48wyHOWPG_4vbumV,Bryan Johnson RAW BTS Videos
event-photography-anthony-lolli-headshot-and-bio-event-photo,Anthony Lolli Headshot and Bio — Event Photography,Event photography — 5 images. Featuring Anthony Lolli.,event photography,Unspecified,,,,,,,anthony,,lolli-brands,,,,0,false,context,false,5,image,1,https://drive.google.com/drive/folders/1VbKZCQrnC9px23RqETYDWTc-bpS0hWM0,Anthony Lolli Headshot and Bio
event-photography-tereza-hakobyan-lolli-headshot-and-bio-eve,TereZa Hakobyan-Lolli Headshot and Bio — Event Photography,Event photography — 7 images. Featuring TereZa Hakobyan-Lolli.,event photography,Unspecified,,,,,,,tereza,,lolli-brands,,,,0,false,context,false,7,image,1,https://drive.google.com/drive/folders/1Mzhq1aiZ1eR8CJaFdfNJGpob2S5ehA_s,TereZa Hakobyan-Lolli Headshot and Bio
event-photography-love-legend-headshots-and-bios-event-photo,Love & Legend Headshots and Bios — Event Photography,"Event photography — 8 images, 1 document. Featuring Love Lolli, Legend Lolli.",event photography,Unspecified,,,,,,,love; legend,,lolli-brands,,portrait,1,5,true,named,false,10,image,1,https://drive.google.com/drive/folders/1OU4UBaUC8_wBhlwlloCJXRXTqCQ12N2t,Love & Legend Headshots and Bios
event-photography-lolli-brands-logos-event-photography,Lolli Brands Logos — Event Photography,Event photography — 5 images.,event photography,Unspecified,,,,,,,,,lolli-brands,,,,0,false,context,false,5,image,1,https://drive.google.com/drive/folders/1SDGYtWIWmQoFnuNjWbtJvhGsNsCJOB6C,Lolli Brands Logos
event-photography-biohack-event-photography,Biohack — Event Photography,Event photography — 26 images.,event photography,Unspecified,,,,,,,,,biohack-yourself,,square,1,5,false,none,false,45,image,1,https://drive.google.com/drive/folders/1mQB16Me3wkyS_QC9tajcEK_0I5y7_S8e,Biohack
b-roll-america-s-future-mara-lago-b-roll-december-2025,"America's Future Mara Lago — B-Roll, December 2025","B-roll — 131 videos. Shot December 16, 2025.",b-roll,Unspecified,,,,2025,2025-12-16,,,,lolli-brands,,landscape,1,5,false,none,false,133,video,1,https://drive.google.com/drive/folders/1ZVUmHCi39p-KhGBcpbnnMJob2iwiwfix,25. 12/16/2025 - America's Future Mara Lago RAW Footage
event-photography-family-event-photography,Family — Event Photography,Event photography — 10 images. Featuring TereZa Hakobyan-Lolli.,event photography,Unspecified,,,,,,,tereza,,lolli-brands,,landscape,0.8,5,true,named,false,10,image,1,https://drive.google.com/drive/folders/1xNMZ2iACV0kL5K80a_Uhg1P_kB4iWJlN,Family Photos
b-roll-overall-technial-lolli-brands-b-roll,Overall Technial Lolli Brands — B-Roll,B-roll — 48 videos.,b-roll,Unspecified,,,,,,,,,lolli-brands,,portrait,1,5,false,context,false,48,video,1,https://drive.google.com/drive/folders/1Vg6zefPl0DPwFdvH_zYNIQ2Xt7SQ0Mhy,Overall Technial Lolli Brands BTS Shorts
event-photography-biohack-yourself-documentary-covers-horizo,Biohack Yourself Documentary Covers Horizontal — Event Photography,Event photography — 5 images. From Biohack Yourself.,event photography,Unspecified,Biohack Yourself,,,,,,,,biohack-yourself,,,,0,false,none,false,5,image,1,https://drive.google.com/drive/folders/1OMjseJjijOG0-LHHGQP4FuEwMFNnVlrP,Biohack Yourself Documentary Covers Horizontal
event-photography-biohack-yourself-documentary-covers-vertic,Biohack Yourself Documentary Covers Vertical — Event Photography,Event photography — 5 images. From Biohack Yourself.,event photography,Unspecified,Biohack Yourself,,,,,,,,biohack-yourself,,,,0,false,none,false,5,image,1,https://drive.google.com/drive/folders/1ld3Zven2R6fq8MLLoBtZdKuu5IikqFM6,Biohack Yourself Documentary Covers Vertical
event-photography-featured-in-biohack-yourself-event-photogr,Featured in Biohack Yourself + — Event Photography,Event photography — 10 images. From Biohack Yourself.,event photography,Unspecified,Biohack Yourself,,,,,,,,biohack-yourself,,landscape,1,5,false,none,false,10,image,1,https://drive.google.com/drive/folders/1ZtJ-vGg5dS9o_KhWQlqaZbyRzPWVIdO2,Featured in Biohack Yourself +
event-photography-featured-in-biohack-yourself-documentary-e,Featured in Biohack Yourself Documentary — Event Photography,"Event photography — 9 images, 1 vector file. From Biohack Yourself.",event photography,Unspecified,Biohack Yourself,,,,,,,,biohack-yourself,,landscape,1,5,false,none,false,10,image,1,https://drive.google.com/drive/folders/1rYNy96vxoKI0gF9xZ-HOfMp9-R9BN2r_,Featured in Biohack Yourself Documentary
